"itemid","label","category","dbsource","valueuom"
588,"RCW",NULL,"carevue","kg * m"
589,"RCWI",NULL,"carevue","..."
590,"RL Strength/Movement",NULL,"carevue",NULL
591,"RLE [Temperature]",NULL,"carevue",NULL
592,"RLE [Sensation]",NULL,"carevue",NULL
593,"RLL Lung Sounds",NULL,"carevue",NULL
594,"ROM [Type]",NULL,"carevue",NULL
595,"RSBI (<200)",NULL,"carevue","units"
596,"RU Strength/Movement",NULL,"carevue",NULL
597,"RUE [Temperature]",NULL,"carevue",NULL
598,"RUE [Sensation]",NULL,"carevue",NULL
599,"RUL Lung Sounds",NULL,"carevue",NULL
600,"RVAD Flow LPM",NULL,"carevue","L/min"
601,"RVSW",NULL,"carevue","g * m"
602,"RVSWI",NULL,"carevue","g*m/m2"
603,"Radial Pulse [Right]",NULL,"carevue",NULL
604,"Radiologic Study",NULL,"carevue",NULL
605,"Reason For Restraint",NULL,"carevue",NULL
606,"Rec. Breath Pressure",NULL,"carevue",NULL
607,"Rec.Breath Time(sec)",NULL,"carevue",NULL
608,"Recruit Breath",NULL,"carevue",NULL
609,"Remote Alarm",NULL,"carevue",NULL
610,"Removed x 5 Mins",NULL,"carevue",NULL
611,"Replace Rate ml/hr",NULL,"carevue","ml/hr"
612,"Replace.Fluid Infuse",NULL,"carevue",NULL
613,"Resp Quotient - (R)",NULL,"carevue",NULL
614,"Resp Rate (Spont)",NULL,"carevue","BPM"
615,"Resp Rate (Total)",NULL,"carevue","BPM"
616,"Respiratory Effort",NULL,"carevue",NULL
617,"Respiratory Pattern",NULL,"carevue",NULL
618,"Respiratory Rate",NULL,"carevue","BPM"
619,"Respiratory Rate Set",NULL,"carevue","BPM"
620,"Responds to Stimuli [Type]",NULL,"carevue",NULL
621,"Restraint Location",NULL,"carevue",NULL
622,"Restraint Type",NULL,"carevue",NULL
623,"Restraints Evaluated",NULL,"carevue",NULL
624,"Return Pressure mmHg",NULL,"carevue","mmHg"
625,"SVI",NULL,"carevue","..."
626,"SVR",NULL,"carevue","..."
627,"SVRI",NULL,"carevue","..."
628,"Sedation Score",NULL,"carevue",NULL
629,"Seizure Activity",NULL,"carevue",NULL
630,"Seizure Duration",NULL,"carevue",NULL
631,"Sensitivity-Vent",NULL,"carevue","cmH2O"
632,"Sensory Level",NULL,"carevue",NULL
637,"Side Rails",NULL,"carevue",NULL
638,"Sigh Rate",NULL,"carevue","BPM"
639,"Sigh Tidal Volume",NULL,"carevue","V-mA"
640,"Significant Events",NULL,"carevue",NULL
641,"Sitter",NULL,"carevue",NULL
642,"Skin Care",NULL,"carevue",NULL
643,"Skin Color",NULL,"carevue",NULL
644,"Skin Integrity",NULL,"carevue",NULL
645,"Skin [Temperature]",NULL,"carevue",NULL
646,"SpO2",NULL,"carevue","%"
647,"Spare Trach Present",NULL,"carevue",NULL
648,"Speech",NULL,"carevue",NULL
649,"Spiritual Support",NULL,"carevue",NULL
650,"Spon Minute VE L/min",NULL,"carevue","cmH2O"
651,"Spon RR (Mech.)",NULL,"carevue","BPM"
652,"Spon. Vt (L) (Mech.)",NULL,"carevue","L"
653,"Spont. Resp. Rate",NULL,"carevue","BPM"
654,"Spont. Tidal Volume",NULL,"carevue","ml/B"
655,"Spontaneous Movement",NULL,"carevue",NULL
656,"Sputum [Color]",NULL,"carevue",NULL
657,"Sputum Source",NULL,"carevue",NULL
659,"Stool [Color]",NULL,"carevue",NULL
660,"Stool Guaiac",NULL,"carevue",NULL
661,"Stool Management",NULL,"carevue",NULL
662,"Stroke Volume",NULL,"carevue","ml"
663,"Support Systems",NULL,"carevue",NULL
664,"Swan SVO2",NULL,"carevue","%"
665,"System Integrity",NULL,"carevue",NULL
666,"Systolic Unloading",NULL,"carevue","%"
667,"TCPCV Apnea Settings",NULL,"carevue",NULL
668,"TCPCV Fixed I Time",NULL,"carevue",NULL
669,"TCPCV I:E Ratio",NULL,"carevue",NULL
670,"TCPCV Insp. Pressure",NULL,"carevue","cmH2O"
671,"TCPCV Insp. Time",NULL,"carevue","sec"
672,"TCPCV-MAP",NULL,"carevue",NULL
673,"TOF Response/Twitch",NULL,"carevue",NULL
674,"Temp. Site",NULL,"carevue",NULL
676,"Temperature C",NULL,"carevue","Deg. C"
677,"Temperature C (calc)",NULL,"carevue","Deg. C"
678,"Temperature F",NULL,"carevue","Deg. F"
679,"Temperature F (calc)",NULL,"carevue","Deg. F"
680,"Therapeutic Bed",NULL,"carevue",NULL
681,"Tidal Volume",NULL,"carevue","ml/B"
682,"Tidal Volume (Obser)",NULL,"carevue","ml/B"
683,"Tidal Volume (Set)",NULL,"carevue","ml/B"
684,"Tidal Volume (Spont)",NULL,"carevue","ml/B"
686,"Total PEEP Level",NULL,"carevue","cmH2O"
687,"Trach Care",NULL,"carevue",NULL
688,"Trach [Cuff]",NULL,"carevue",NULL
689,"Trach Date",NULL,"carevue",NULL
690,"Trach Size",NULL,"carevue",NULL
691,"Tracheostomy Cuff",NULL,"carevue",NULL
692,"Tracheostomy Type",NULL,"carevue",NULL
693,"Tract/Imm Location#1",NULL,"carevue",NULL
694,"Tract/Imm Location#2",NULL,"carevue",NULL
695,"Tract/Imm Location#3",NULL,"carevue",NULL
696,"Tract/Imm Location#4",NULL,"carevue",NULL
697,"Traction/Immobile #1",NULL,"carevue",NULL
698,"Traction/Immobile #2",NULL,"carevue",NULL
699,"Traction/Immobile #3",NULL,"carevue",NULL
700,"Traction/Immobile #4",NULL,"carevue",NULL
701,"Transcut Pacer Rate",NULL,"carevue","BPM"
702,"Transcut Pad Place",NULL,"carevue",NULL
703,"Transcutan Pacer",NULL,"carevue",NULL
704,"Turn",NULL,"carevue",NULL
705,"Untoward Effect",NULL,"carevue",NULL
706,"Urine [Color]",NULL,"carevue",NULL
707,"Urine Source",NULL,"carevue",NULL
708,"VAD Beat Rate [Right]",NULL,"carevue","%"
709,"VCO2 (180-200)",NULL,"carevue",NULL
710,"VEN Lumen Volume",NULL,"carevue",NULL
711,"VO2",NULL,"carevue","ml/min"
712,"VO2 (200-250)",NULL,"carevue","ml/min"
713,"VO2I",NULL,"carevue","..."
715,"Vd/Vt Ratio (40-60%)",NULL,"carevue","decFrc"
716,"Venous Pressure",NULL,"carevue","mmHg"
717,"Ventricular Pacemaker [Sense]",NULL,"carevue",NULL
718,"Ventricular Pacemaker Threshold [Unit]",NULL,"carevue",NULL
719,"Ventricular Pacemaker [mA]",NULL,"carevue",NULL
720,"Ventilator Mode",NULL,"carevue",NULL
721,"Ventilator No.",NULL,"carevue","#"
722,"Ventilator Type",NULL,"carevue",NULL
723,"Verbal Response",NULL,"carevue",NULL
724,"Vision - EPAP",NULL,"carevue","cmH2O"
725,"Vision - IPAP",NULL,"carevue","cmH2O"
726,"Vision - Mode",NULL,"carevue",NULL
727,"Vision FiO2",NULL,"carevue","decFrc"
728,"Vision Mask",NULL,"carevue",NULL
729,"Vision Rate",NULL,"carevue",NULL
730,"Vital Cap (>1.0)L",NULL,"carevue","liters"
731,"Warming [Device]",NULL,"carevue",NULL
732,"Waveform-Vent",NULL,"carevue",NULL
733,"Weight Change",NULL,"carevue","kg"
734,"Working Pressure",NULL,"carevue","cmH2O"
735,"Wound Care",NULL,"carevue",NULL
741,"avDO2",NULL,"carevue","ml/dl"
742,"calprevflg",NULL,"carevue","kg"
762,"Admit Wt",NULL,"carevue","kg"
763,"Daily Weight",NULL,"carevue","kg"
768,"ACT (102-142)","Coags","carevue",NULL
769,"ALT","Enzymes","carevue",NULL
770,"AST","Enzymes","carevue",NULL
772,"Albumin (>3.2)","Chemistry","carevue",NULL
773,"Alk. Phosphate","Enzymes","carevue",NULL
774,"Ammonia","Chemistry","carevue",NULL
775,"Amylase","Enzymes","carevue",NULL
776,"Arterial Base Excess","ABG","carevue",NULL
777,"Arterial CO2(Calc)","ABG","carevue",NULL
778,"Arterial PaCO2","ABG","carevue","mmHg"
779,"Arterial PaO2","ABG","carevue","mmHg"
780,"Arterial pH","ABG","carevue",NULL
781,"BUN (6-20)","Chemistry","carevue",NULL
782,"Bleeding Time","Coags","carevue","sec"
783,"Blood Products","Hematology","carevue",NULL
784,"CPK","Enzymes","carevue",NULL
785,"CPK/MB","Enzymes","carevue",NULL
786,"Calcium (8.4-10.2)","Chemistry","carevue","mg/dl"
787,"Carbon Dioxide","Chemistry","carevue",NULL
788,"Chloride (100-112)","Chemistry","carevue",NULL
789,"Cholesterol (<200)","Chemistry","carevue","mg/dl"
791,"Creatinine (0-1.3)","Chemistry","carevue",NULL
792,"Cyclosporin","Drug Level","carevue",NULL
793,"D-Dimer (0-500)","Coags","carevue",NULL
794,"Differential-Atyps","Hematology","carevue",NULL
795,"Differential-Bands","Hematology","carevue",NULL
796,"Differential-Basos","Hematology","carevue",NULL
797,"Differential-Eos","Hematology","carevue",NULL
798,"Differential-Lymphs","Hematology","carevue",NULL
799,"Differential-Monos","Hematology","carevue",NULL
800,"Differential-Polys","Hematology","carevue",NULL
801,"Digoxin","Drug Level","carevue","ng"
802,"Dilantin","Drug Level","carevue",NULL
803,"Direct Bili (0-0.3)","Chemistry","carevue",NULL
804,"Ethanol","Drug Level","carevue",NULL
805,"FK506","Drug Level","carevue",NULL
806,"Fibrinogen (150-400)","Coags","carevue",NULL
807,"Fingerstick Glucose","Chemistry","carevue",NULL
808,"Gentamycin/Peak","Drug Level","carevue",NULL
809,"Gentamycin/Random","Drug Level","carevue",NULL
810,"Gentamycin/Trough","Drug Level","carevue",NULL
811,"Glucose (70-105)","Chemistry","carevue",NULL
812,"HCO3","ABG","carevue","mEq/l"
813,"Hematocrit","Hematology","carevue","%"
814,"Hemoglobin","Hematology","carevue","gm/dl"
815,"INR (2-4 ref. range)","Coags","carevue",NULL
816,"Ionized Calcium","Chemistry","carevue",NULL
817,"LDH","Enzymes","carevue",NULL
818,"Lactic Acid(0.5-2.0)","Chemistry","carevue",NULL
819,"Lidocaine","Drug Level","carevue","mcg"
820,"Lipase","Enzymes","carevue",NULL
821,"Magnesium (1.6-2.6)","Chemistry","carevue",NULL
822,"Mixed Venous O2","Blood Gases","carevue",NULL
823,"Mixed Venous O2% Sat","Blood Gases","carevue",NULL
824,"PT(11-13.5)","Coags","carevue",NULL
825,"PTT(22-35)","Coags","carevue",NULL
826,"Phenobarbital","Drug Level","carevue",NULL
827,"Phosphorous(2.7-4.5)","Chemistry","carevue","mEq/L"
828,"Platelets","Hematology","carevue",NULL
829,"Potassium (3.5-5.3)","Chemistry","carevue",NULL
831,"Procan","Drug level","carevue",NULL
832,"Procan Napa","Drug Level","carevue",NULL
833,"RBC","Hematology","carevue","/mic l"
834,"SaO2","ABG's","carevue","%"
835,"Sed Rate","Hematology","carevue",NULL
836,"Serum Osmolality","Chemistry","carevue",NULL
837,"Sodium (135-148)","Chemistry","carevue",NULL
838,"SvO2","Mixed Venous Gases","carevue","%"
842,"Theophylline","Drug Level","carevue","mcg/ml"
844,"Thrombin (16-21)","Coags","carevue",NULL
845,"Tobramycin/Peak","Drug Level","carevue",NULL
846,"Tobramycin/Random","Drug Level","carevue",NULL
847,"Tobramycin/Trough","Drug Level","carevue",NULL
848,"Total Bili (0-1.5)","Chemistry","carevue",NULL
849,"Total Protein(6.5-8)","Chemistry","carevue",NULL
850,"Triglyceride (0-200)","Chemistry","carevue",NULL
851,"Troponin","Enzymes","carevue",NULL
852,"Tylenol","Drug Level","carevue",NULL
853,"Uric Acid (2.7-7.0)","Chemistry","carevue",NULL
854,"Vancomycin/Peak","Drug Level","carevue",NULL
855,"Vancomycin/Random","Drug Level","carevue",NULL
856,"Vancomycin/Trough","Drug Level","carevue",NULL
857,"Venous CO2(Calc)","VBG'S","carevue",NULL
858,"Venous PvCO2","VBG's","carevue","mmHg"
859,"Venous PvO2","Mixed Venous Gases","carevue","mmHg"
860,"Venous pH","VBG's","carevue","pH"
861,"WBC (4-11-000)","Hematology","carevue",NULL
916,"Allergy 1",NULL,"carevue",NULL
917,"Diagnosis/op",NULL,"carevue",NULL
919,"Service",NULL,"carevue",NULL
920,"Admit Ht",NULL,"carevue","inches"
924,"Readmission",NULL,"carevue",NULL
925,"Marital Status",NULL,"carevue",NULL
926,"Religion",NULL,"carevue",NULL
927,"Allergy 2",NULL,"carevue",NULL
930,"Ext",NULL,"carevue",NULL
935,"Allergy 3",NULL,"carevue",NULL
938,"blood cultures",NULL,"carevue",NULL
940,"trach care",NULL,"carevue",NULL
941,"urine culture",NULL,"carevue",NULL
942,"BLOOD CULTURES",NULL,"carevue",NULL
944,"Chest PT",NULL,"carevue",NULL
946,"STV",NULL,"carevue",NULL
956,"CPT",NULL,"carevue",NULL
964,"THAM CC/HR",NULL,"carevue",NULL
968,"EKG",NULL,"carevue",NULL
970,"TRACH CARE",NULL,"carevue",NULL
972,"passy muir valve",NULL,"carevue",NULL
977,"TRACHE CARE",NULL,"carevue",NULL
981,"dilaudid",NULL,"carevue",NULL
983,"LEECH THERAPY",NULL,"carevue",NULL
986,"ABG Hct",NULL,"carevue",NULL
987,"Clot to Blood Bank",NULL,"carevue",NULL
993,"bladder pressure",NULL,"carevue",NULL
996,"BLADDER PRESSURE",NULL,"carevue",NULL
1000,"cisatricurium",NULL,"carevue",NULL
1001,"rotation",NULL,"carevue",NULL
1003,"cuff pressure",NULL,"carevue",NULL
1010,"High exhaled min vol",NULL,"carevue",NULL
1011,"urine osmolarity",NULL,"carevue",NULL
1015,"PASSY MUIR VALVE",NULL,"carevue",NULL
1019,"THIGH HI TEDS",NULL,"carevue",NULL
1022,"Trach care",NULL,"carevue",NULL
1023,"cisatra mcg/kg/min",NULL,"carevue",NULL
1027,"abdominal binder",NULL,"carevue",NULL
1028,"Cisatracurium",NULL,"carevue",NULL
1029,"INCENTIVE SPIROMETER",NULL,"carevue",NULL
1032,"Hi/minute/vol/alarm",NULL,"carevue",NULL
1034,"RA SAT",NULL,"carevue",NULL
1035,"WEDGE SAT",NULL,"carevue",NULL
1036,"protonics",NULL,"carevue",NULL
1037,"O2 %",NULL,"carevue",NULL
1038,"Hi/minute/vols alarm",NULL,"carevue",NULL
1039,"MDI #4",NULL,"carevue",NULL
1040,"BIpap FIO2",NULL,"carevue",NULL
1041,"flap doppler",NULL,"carevue",NULL
1042,"acetomenophen",NULL,"carevue",NULL
1043,"Less Restrict Meas.",NULL,"carevue",NULL
1044,"Pain Level",NULL,"carevue",NULL
1045,"Pain Level/Response",NULL,"carevue",NULL
1046,"Pain Present",NULL,"carevue",NULL
1047,"Range of Motion",NULL,"carevue",NULL
1048,"zzzn Management",NULL,"carevue",NULL
1049,"AICD",NULL,"carevue",NULL
1050,"left thigh hematoma",NULL,"carevue",NULL
1051,"passy-muir valve",NULL,"carevue",NULL
1052,"rocuronium",NULL,"carevue",NULL
1053,"bed/bath linen",NULL,"carevue",NULL
1054,"protonix",NULL,"carevue",NULL
1055,"Hi/Minute/vol/alarm",NULL,"carevue",NULL
1056,"chest pt",NULL,"carevue",NULL
1057,"edema",NULL,"carevue",NULL
1058,"foley cath. care",NULL,"carevue",NULL
1059,"shampoo hair",NULL,"carevue",NULL
1060,"ammonia",NULL,"carevue",NULL
1061,"mulitpodis boots",NULL,"carevue",NULL
1062,"PMV on/off",NULL,"carevue",NULL
1063,"bath",NULL,"carevue",NULL
1066,"shave",NULL,"carevue",NULL
1067,"apnea test",NULL,"carevue",NULL
1069,"seizure activity",NULL,"carevue",NULL
1070,"shampoo",NULL,"carevue",NULL
1077,"HAIR WASHED",NULL,"carevue",NULL
1078,"BATH",NULL,"carevue",NULL
1079,"INV#1Chg o/Wire Date",NULL,"carevue",NULL
1080,"INV#2Chg o/Wire Date",NULL,"carevue",NULL
1081,"INV#3Chg o/Wire Date",NULL,"carevue",NULL
1082,"INV#4Chg o/Wire Date",NULL,"carevue",NULL
1083,"INV#5Chg o/Wire Date",NULL,"carevue",NULL
1084,"INV#6Chg o/Wire Date",NULL,"carevue",NULL
1085,"INV#7Chg o/Wire Date",NULL,"carevue",NULL
1086,"INV#8Chg o/Wire Date",NULL,"carevue",NULL
1087,"Pain Assess Method",NULL,"carevue",NULL
1089,"PainLevel Acceptable",NULL,"carevue",NULL
1090,"Ramsey SedationScale",NULL,"carevue",NULL
1091,"Trach Insert Date",NULL,"carevue",NULL
1092,"zzzzz Date",NULL,"carevue",NULL
1093,"coccyx drsg change",NULL,"carevue",NULL
1094,"PODUS BOOT",NULL,"carevue",NULL
1095,"cuff leak present",NULL,"carevue",NULL
1096,"Auto-PEEP level",NULL,"carevue",NULL
1097,"Pantoprazole  mg/hr",NULL,"carevue",NULL
1098,"cisatracurium mg/kg",NULL,"carevue",NULL
1099,"tegretol",NULL,"carevue",NULL
1100,"PRESSURE BAG R.GROIN",NULL,"carevue",NULL
1101,"PROTONIX",NULL,"carevue",NULL
1102,"high exhaled min vol",NULL,"carevue",NULL
1103,"cvp",NULL,"carevue",NULL
1104,"HI/Minute/vol/alarm",NULL,"carevue",NULL
1106,"Meperidine mg/hr",NULL,"carevue",NULL
1107,"DEMEROL DRIP",NULL,"carevue",NULL
1108,"mucomyst",NULL,"carevue",NULL
1110,"drsg change",NULL,"carevue",NULL
1111,"PEG TUBE DRESSING",NULL,"carevue",NULL
1112,"l/r heel drsg change",NULL,"carevue",NULL
1113,"sacral drsg change",NULL,"carevue",NULL
1114,"FOLLOWS CONSISTENTLY",NULL,"carevue",NULL
1115,"passey muir valve",NULL,"carevue",NULL
1116,"passey-muir valve",NULL,"carevue",NULL
1117,"PASSEY MUIR VALVE",NULL,"carevue",NULL
1118,"multipodus boot",NULL,"carevue",NULL
1119,"seizure pads",NULL,"carevue",NULL
1120,"trach",NULL,"carevue",NULL
1121,"HI/Minute/Vol/Alarm",NULL,"carevue",NULL
1122,"lepirudin",NULL,"carevue",NULL
1123,"dsg change to coccyx",NULL,"carevue",NULL
1124,"NESIRITIDE",NULL,"carevue",NULL
1125,"Service Type",NULL,"carevue",NULL
1126,"Art.pH","ABG","carevue",NULL
1127,"WBC   (4-11-000)","Hematology","carevue",NULL
1133,"Multi-podis boots",NULL,"carevue",NULL
1134,"pad change",NULL,"carevue",NULL
1135,"PAD CHANGE",NULL,"carevue",NULL
1136,"vasopressin",NULL,"carevue",NULL
1162,"BUN",NULL,"carevue",NULL
1165,"Hgb",NULL,"carevue",NULL
1187,"demerol",NULL,"carevue",NULL
1188,"dressing change",NULL,"carevue",NULL
1189,"finger stick",NULL,"carevue",NULL
1190,"natrecor mcg/kg/min",NULL,"carevue",NULL
1191,"Glucometer",NULL,"carevue","gms"
1192,"Pericardial Pressure",NULL,"carevue",NULL
1193,"L. ARM SLING",NULL,"carevue",NULL
1194,"natrecor",NULL,"carevue",NULL
1195,"HFI Bias Flow:",NULL,"carevue",NULL
1196,"HFO % I time",NULL,"carevue",NULL
1197,"HFO Amplitude",NULL,"carevue",NULL
1198,"HFO Frq. (Hz)",NULL,"carevue",NULL
1199,"HFO MAP",NULL,"carevue",NULL
1200,"High MAP Alarm",NULL,"carevue",NULL
1201,"Low MAP alarm",NULL,"carevue",NULL
1202,"bathed",NULL,"carevue",NULL
1203,"fleets enema",NULL,"carevue",NULL
1204,"Bias Flow",NULL,"carevue",NULL
1205,"HFO Amplitude deta P",NULL,"carevue",NULL
1206,"HFO FIO2:",NULL,"carevue",NULL
1207,"HFO Hz:",NULL,"carevue",NULL
1208,"HFO max pres. alarm",NULL,"carevue",NULL
1209,"HFO mean airway Pres",NULL,"carevue",NULL
1210,"HFO min. pres. alarm",NULL,"carevue",NULL
1211,"Insp Time %",NULL,"carevue","cmH20"
1212,"EOMs",NULL,"carevue",NULL
1213,"shoulder shrug r/l",NULL,"carevue",NULL
1214,"smile",NULL,"carevue",NULL
1215,"swallow",NULL,"carevue",NULL
1216,"tongue",NULL,"carevue",NULL
1217,"vision",NULL,"carevue",NULL
1218,"rotating bed",NULL,"carevue",NULL
1219,"PASat",NULL,"carevue",NULL
1220,"Psa02",NULL,"carevue",NULL
1221,"RAD. ALINE",NULL,"carevue",NULL
1222,"VASOPRESSIN",NULL,"carevue",NULL
1223,"HIGH EXHALED MIN VOL",NULL,"carevue",NULL
1224,"Heliox PSI",NULL,"carevue",NULL
1225,"check bruit l arm",NULL,"carevue",NULL
1226,"Pantoprazole mg/hr",NULL,"carevue",NULL
1227,"autopeep",NULL,"carevue",NULL
1228,"aerosol mask",NULL,"carevue",NULL
1229,"sling",NULL,"carevue",NULL
1230,"peri care",NULL,"carevue",NULL
1231,"side rails padded",NULL,"carevue",NULL
1232,"RLE Aspiration Site",NULL,"carevue",NULL
1233,"heliox",NULL,"carevue",NULL
1286,"PT",NULL,"carevue",NULL
1310,"FINGERSTICK GLUCOSE.",NULL,"carevue",NULL
1311,"XIGRIS",NULL,"carevue",NULL
1312,"abductor pillow",NULL,"carevue",NULL
1313,"High Exhaled min vol",NULL,"carevue",NULL
1314,"r leg drsg change",NULL,"carevue",NULL
1315,"T-pice",NULL,"carevue",NULL
1316,"left foot dressing",NULL,"carevue",NULL
1317,"DEMEROL",NULL,"carevue",NULL
1321,"map",NULL,"carevue",NULL
1322,"rad. aline",NULL,"carevue",NULL
1323,"high exhaled min.vol",NULL,"carevue",NULL
1324,"nif",NULL,"carevue",NULL
1325,"vc",NULL,"carevue",NULL
1326,"chest tube drsgs.",NULL,"carevue",NULL
1327,"vasopressin unit/min",NULL,"carevue",NULL
1328,"Cartridge/Bag Change",NULL,"carevue",NULL
1329,"Initials (2 RNs) [RN #1]",NULL,"carevue",NULL
1330,"Med Wasted [Drug]",NULL,"carevue",NULL
1331,"Protonix mg/hr",NULL,"carevue",NULL
1332,"pulse",NULL,"carevue",NULL
1333,"perineum care",NULL,"carevue",NULL
1334,"MDI # 4 (drug/puffs)",NULL,"carevue",NULL
1335,"Tacrolimus",NULL,"carevue",NULL
1336,"Protonix",NULL,"carevue",NULL
1337,"Riker-SAS Scale",NULL,"carevue",NULL
1338,"L stump dsg changed",NULL,"carevue",NULL
1339,"bed rotation q2hrs.",NULL,"carevue",NULL
1340,"high minute volume",NULL,"carevue",NULL
1341,"PULSE",NULL,"carevue",NULL
1342,"fentanyl",NULL,"carevue",NULL
1343,"versed",NULL,"carevue",NULL
1346,"l upper body drsg",NULL,"carevue",NULL
1348,"podus boots",NULL,"carevue",NULL
1350,"ionized calcium",NULL,"carevue",NULL
1352,"urine pH",NULL,"carevue",NULL
1353,"multi podus",NULL,"carevue",NULL
1354,"vanco peak",NULL,"carevue",NULL
1355,"Fentanyl IV",NULL,"carevue",NULL
1356,"Rubinul IV",NULL,"carevue",NULL
1357,"versed IV",NULL,"carevue",NULL
1358,"ciwa",NULL,"carevue",NULL
1359,"complete bath",NULL,"carevue",NULL
1360,"face mask 02%",NULL,"carevue",NULL
1361,"mcgs Fentanyl IV",NULL,"carevue",NULL
1362,"mg Versed IV",NULL,"carevue",NULL
1363,"Bivalirudin",NULL,"carevue",NULL
1364,"ALCOHOL BATH",NULL,"carevue",NULL
1365,"periph edema",NULL,"carevue",NULL
1366,"CCI",NULL,"carevue",NULL
1367,"CCO",NULL,"carevue",NULL
1368,"dressing changes",NULL,"carevue",NULL
1369,"COMPLETE BATH",NULL,"carevue",NULL
1370,"Demerol",NULL,"carevue",NULL
1371,"cco",NULL,"carevue",NULL
1372,"ci",NULL,"carevue",NULL
1373,"svr",NULL,"carevue",NULL
1374,"ICP Right",NULL,"carevue",NULL
1375,"bed bath",NULL,"carevue",NULL
1376,"NEB",NULL,"carevue",NULL
1377,"bivalirudin",NULL,"carevue",NULL
1378,"Continuous CI",NULL,"carevue",NULL
1379,"Continuous CO",NULL,"carevue",NULL
1380,"High exhaled min.vol",NULL,"carevue",NULL
1381,"ARGATROBAN",NULL,"carevue",NULL
1382,"bedbath",NULL,"carevue",NULL
1383,"high minute vol.",NULL,"carevue",NULL
1384,"MultiPodus Splints",NULL,"carevue",NULL
1385,"NO tank",NULL,"carevue",NULL
1386,"nitric",NULL,"carevue",NULL
1387,"Multipodus Splints",NULL,"carevue",NULL
1388,"decub drsg.",NULL,"carevue",NULL
1389,"egg crate",NULL,"carevue",NULL
1390,"DO2",NULL,"carevue","ml/min"
1391,"DO2I",NULL,"carevue","ml/m/m"
1393,"F-Ideal Body Wgt Kg",NULL,"carevue","kg"
1394,"Height Inches",NULL,"carevue","In"
1395,"M-Ideal Body Wgt Kg",NULL,"carevue","kg"
1397,"RSBI (<100)",NULL,"carevue","units"
1398,"RVEDV",NULL,"carevue",NULL
1401,"zzO2AV",NULL,"carevue","ml/min"
1402,"zzO2AVI",NULL,"carevue","ml/m/m"
1404,"Bladder pressure",NULL,"carevue",NULL
1405,"L AND R CALF DRSG",NULL,"carevue",NULL
1406,"L AND R HEEL DRSG",NULL,"carevue",NULL
1407,"CIWA SCALE",NULL,"carevue",NULL
1408,"foley irrigated.",NULL,"carevue",NULL
1409,"incentive spiromety",NULL,"carevue",NULL
1410,"IS",NULL,"carevue",NULL
1411,"Bladder Pressure",NULL,"carevue","mmHg"
1412,"fentanyl iv",NULL,"carevue",NULL
1413,"midazolin iv",NULL,"carevue",NULL
1414,"rubinol",NULL,"carevue",NULL
1415,"robinul",NULL,"carevue",NULL
1416,"picc",NULL,"carevue",NULL
1417,"L&R DECUB DRSG CHGE",NULL,"carevue",NULL
1418,"multipodus boots",NULL,"carevue",NULL
1419,"FLOLAN",NULL,"carevue",NULL
1420,"Aggitation",NULL,"carevue",NULL
1421,"Anxiety",NULL,"carevue",NULL
1422,"Ataxia",NULL,"carevue",NULL
1423,"Auditory Disturbance",NULL,"carevue",NULL
1424,"CIWA Sum Total",NULL,"carevue","sum"
1425,"Daily Wake Up",NULL,"carevue",NULL
1426,"Drowsiness",NULL,"carevue",NULL
1427,"GI Prophylaxis [Drug #1]",NULL,"carevue",NULL
1428,"Headache",NULL,"carevue",NULL
1429,"Insomnia",NULL,"carevue",NULL
1430,"Nausea and Vomiting",NULL,"carevue",NULL
1431,"Orient/Clouding Sens",NULL,"carevue",NULL
1432,"Paroxysmal Sweats",NULL,"carevue",NULL
1433,"Seizure",NULL,"carevue",NULL
1434,"Slurred Speech",NULL,"carevue",NULL
1435,"Sustained Nystamus",NULL,"carevue",NULL
1436,"Tactile Disturbances",NULL,"carevue",NULL
1437,"Tremor",NULL,"carevue",NULL
1438,"Ulnar Pulse [Right]",NULL,"carevue",NULL
1439,"Visual Disturbances",NULL,"carevue",NULL
1447,"Transpulmonary Pres",NULL,"carevue",NULL
1448,"Vd/Vt:",NULL,"carevue",NULL
1449,"Arterial BP(Rad)",NULL,"carevue",NULL
1450,"level one",NULL,"carevue",NULL
1451,"L girth size",NULL,"carevue",NULL
1452,"#1 chest tube irrig.",NULL,"carevue",NULL
1453,"CT DRSG",NULL,"carevue",NULL
