itemid,label,category,dbsource,valueuom
836,Serum Osmolality,Chemistry,carevue,
837,Sodium (135-148),Chemistry,carevue,
838,SvO2,Mixed Venous Gases,carevue,%
842,Theophylline,Drug Level,carevue,mcg/ml
844,Thrombin (16-21),Coags,carevue,
845,Tobramycin/Peak,Drug Level,carevue,
846,Tobramycin/Random,Drug Level,carevue,
847,Tobramycin/Trough,Drug Level,carevue,
848,Total Bili (0-1.5),Chemistry,carevue,
849,Total Protein(6.5-8),Chemistry,carevue,
850,Triglyceride (0-200),Chemistry,carevue,
851,Troponin,Enzymes,carevue,
852,Tylenol,Drug Level,carevue,
853,Uric Acid (2.7-7.0),Chemistry,carevue,
854,Vancomycin/Peak,Drug Level,carevue,
855,Vancomycin/Random,Drug Level,carevue,
856,Vancomycin/Trough,Drug Level,carevue,
857,Venous CO2(Calc),VBG'S,carevue,
858,Venous PvCO2,VBG's,carevue,mmHg
859,Venous PvO2,Mixed Venous Gases,carevue,mmHg
860,Venous pH,VBG's,carevue,pH
861,WBC (4-11-000),Hematology,carevue,
916,Allergy 1,,carevue,
917,Diagnosis/op,,carevue,
919,Service,,carevue,
920,Admit Ht,,carevue,inches
924,Readmission,,carevue,
925,Marital Status,,carevue,
926,Religion,,carevue,
927,Allergy 2,,carevue,
930,Ext,,carevue,
935,Allergy 3,,carevue,
938,blood cultures,,carevue,
940,trach care,,carevue,
941,urine culture,,carevue,
942,BLOOD CULTURES,,carevue,
944,Chest PT,,carevue,
946,STV,,carevue,
956,CPT,,carevue,
964,THAM CC/HR,,carevue,
968,EKG,,carevue,
970,TRACH CARE,,carevue,
972,passy muir valve,,carevue,
977,TRACHE CARE,,carevue,
981,dilaudid,,carevue,
983,LEECH THERAPY,,carevue,
986,ABG Hct,,carevue,
987,Clot to Blood Bank,,carevue,
993,bladder pressure,,carevue,
996,BLADDER PRESSURE,,carevue,
1000,cisatricurium,,carevue,
1001,rotation,,carevue,
1003,cuff pressure,,carevue,
1010,High exhaled min vol,,carevue,
1011,urine osmolarity,,carevue,
1015,PASSY MUIR VALVE,,carevue,
1019,THIGH HI TEDS,,carevue,
1022,Trach care,,carevue,
1023,cisatra mcg/kg/min,,carevue,
1027,abdominal binder,,carevue,
1028,Cisatracurium,,carevue,
1029,INCENTIVE SPIROMETER,,carevue,
1032,Hi/minute/vol/alarm,,carevue,
1034,RA SAT,,carevue,
1035,WEDGE SAT,,carevue,
1036,protonics,,carevue,
1037,O2 %,,carevue,
1038,Hi/minute/vols alarm,,carevue,
1039,MDI #4,,carevue,
1040,BIpap FIO2,,carevue,
1041,flap doppler,,carevue,
1042,acetomenophen,,carevue,
1043,Less Restrict Meas.,,carevue,
1044,Pain Level,,carevue,
1045,Pain Level/Response,,carevue,
1046,Pain Present,,carevue,
1047,Range of Motion,,carevue,
1048,zzzn Management,,carevue,
1049,AICD,,carevue,
1050,left thigh hematoma,,carevue,
1051,passy-muir valve,,carevue,
1052,rocuronium,,carevue,
1053,bed/bath linen,,carevue,
1054,protonix,,carevue,
1055,Hi/Minute/vol/alarm,,carevue,
1056,chest pt,,carevue,
1057,edema,,carevue,
1058,foley cath. care,,carevue,
1059,shampoo hair,,carevue,
1060,ammonia,,carevue,
1061,mulitpodis boots,,carevue,
1062,PMV on/off,,carevue,
1063,bath,,carevue,
1066,shave,,carevue,
1067,apnea test,,carevue,
1069,seizure activity,,carevue,
1070,shampoo,,carevue,
1077,HAIR WASHED,,carevue,
1078,BATH,,carevue,
1079,INV#1Chg o/Wire Date,,carevue,
1080,INV#2Chg o/Wire Date,,carevue,
1081,INV#3Chg o/Wire Date,,carevue,
1082,INV#4Chg o/Wire Date,,carevue,
1083,INV#5Chg o/Wire Date,,carevue,
1084,INV#6Chg o/Wire Date,,carevue,
1085,INV#7Chg o/Wire Date,,carevue,
1086,INV#8Chg o/Wire Date,,carevue,
1087,Pain Assess Method,,carevue,
1089,PainLevel Acceptable,,carevue,
1090,Ramsey SedationScale,,carevue,
1091,Trach Insert Date,,carevue,
1092,zzzzz Date,,carevue,
1093,coccyx drsg change,,carevue,
1094,PODUS BOOT,,carevue,
1095,cuff leak present,,carevue,
1096,Auto-PEEP level,,carevue,
1097,Pantoprazole  mg/hr,,carevue,
1098,cisatracurium mg/kg,,carevue,
1099,tegretol,,carevue,
1100,PRESSURE BAG R.GROIN,,carevue,
1101,PROTONIX,,carevue,
1102,high exhaled min vol,,carevue,
1103,cvp,,carevue,
1104,HI/Minute/vol/alarm,,carevue,
1106,Meperidine mg/hr,,carevue,
1107,DEMEROL DRIP,,carevue,
1108,mucomyst,,carevue,
1110,drsg change,,carevue,
1111,PEG TUBE DRESSING,,carevue,
1112,l/r heel drsg change,,carevue,
1113,sacral drsg change,,carevue,
1114,FOLLOWS CONSISTENTLY,,carevue,
1115,passey muir valve,,carevue,
1116,passey-muir valve,,carevue,
1117,PASSEY MUIR VALVE,,carevue,
1118,multipodus boot,,carevue,
1119,seizure pads,,carevue,
1120,trach,,carevue,
1121,HI/Minute/Vol/Alarm,,carevue,
1122,lepirudin,,carevue,
1123,dsg change to coccyx,,carevue,
1124,NESIRITIDE,,carevue,
1125,Service Type,,carevue,
1126,Art.pH,ABG,carevue,
1127,WBC   (4-11-000),Hematology,carevue,
1133,Multi-podis boots,,carevue,
1134,pad change,,carevue,
1135,PAD CHANGE,,carevue,
1136,vasopressin,,carevue,
1162,BUN,,carevue,
1165,Hgb,,carevue,
1187,demerol,,carevue,
1188,dressing change,,carevue,
1189,finger stick,,carevue,
1190,natrecor mcg/kg/min,,carevue,
1191,Glucometer,,carevue,gms
1192,Pericardial Pressure,,carevue,
1193,L. ARM SLING,,carevue,
1194,natrecor,,carevue,
1195,HFI Bias Flow:,,carevue,
1196,HFO % I time,,carevue,
1197,HFO Amplitude,,carevue,
1198,HFO Frq. (Hz),,carevue,
1199,HFO MAP,,carevue,
1200,High MAP Alarm,,carevue,
1201,Low MAP alarm,,carevue,
1202,bathed,,carevue,
1203,fleets enema,,carevue,
1204,Bias Flow,,carevue,
1205,HFO Amplitude deta P,,carevue,
1206,HFO FIO2:,,carevue,
1207,HFO Hz:,,carevue,
1208,HFO max pres. alarm,,carevue,
1209,HFO mean airway Pres,,carevue,
1210,HFO min. pres. alarm,,carevue,
1211,Insp Time %,,carevue,cmH20
1212,EOMs,,carevue,
1213,shoulder shrug r/l,,carevue,
1214,smile,,carevue,
1215,swallow,,carevue,
1216,tongue,,carevue,
1217,vision,,carevue,
1218,rotating bed,,carevue,
1219,PASat,,carevue,
1220,Psa02,,carevue,
1221,RAD. ALINE,,carevue,
1222,VASOPRESSIN,,carevue,
1223,HIGH EXHALED MIN VOL,,carevue,
1224,Heliox PSI,,carevue,
1225,check bruit l arm,,carevue,
1226,Pantoprazole mg/hr,,carevue,
1227,autopeep,,carevue,
1228,aerosol mask,,carevue,
1229,sling,,carevue,
1230,peri care,,carevue,
1231,side rails padded,,carevue,
1232,RLE Aspiration Site,,carevue,
1233,heliox,,carevue,
1286,PT,,carevue,
1310,FINGERSTICK GLUCOSE.,,carevue,
1311,XIGRIS,,carevue,
1312,abductor pillow,,carevue,
1313,High Exhaled min vol,,carevue,
1314,r leg drsg change,,carevue,
1315,T-pice,,carevue,
1316,left foot dressing,,carevue,
1317,DEMEROL,,carevue,
1321,map,,carevue,
1322,rad. aline,,carevue,
1323,high exhaled min.vol,,carevue,
1324,nif,,carevue,
1325,vc,,carevue,
1326,chest tube drsgs.,,carevue,
1327,vasopressin unit/min,,carevue,
1328,Cartridge/Bag Change,,carevue,
1329,Initials (2 RNs) [RN #1],,carevue,
1330,Med Wasted [Drug],,carevue,
1331,Protonix mg/hr,,carevue,
1332,pulse,,carevue,
1333,perineum care,,carevue,
1334,MDI # 4 (drug/puffs),,carevue,
1335,Tacrolimus,,carevue,
1336,Protonix,,carevue,
1337,Riker-SAS Scale,,carevue,
1338,L stump dsg changed,,carevue,
1339,bed rotation q2hrs.,,carevue,
1340,high minute volume,,carevue,
1341,PULSE,,carevue,
1342,fentanyl,,carevue,
1343,versed,,carevue,
1346,l upper body drsg,,carevue,
1348,podus boots,,carevue,
1350,ionized calcium,,carevue,
1352,urine pH,,carevue,
1353,multi podus,,carevue,
1354,vanco peak,,carevue,
1355,Fentanyl IV,,carevue,
1356,Rubinul IV,,carevue,
1357,versed IV,,carevue,
1358,ciwa,,carevue,
1359,complete bath,,carevue,
1360,face mask 02%,,carevue,
1361,mcgs Fentanyl IV,,carevue,
1362,mg Versed IV,,carevue,
1363,Bivalirudin,,carevue,
1364,ALCOHOL BATH,,carevue,
1365,periph edema,,carevue,
1366,CCI,,carevue,
1367,CCO,,carevue,
1368,dressing changes,,carevue,
1369,COMPLETE BATH,,carevue,
1370,Demerol,,carevue,
1371,cco,,carevue,
1372,ci,,carevue,
1373,svr,,carevue,
1374,ICP Right,,carevue,
1375,bed bath,,carevue,
1376,NEB,,carevue,
1377,bivalirudin,,carevue,
1378,Continuous CI,,carevue,
1379,Continuous CO,,carevue,
1380,High exhaled min.vol,,carevue,
1381,ARGATROBAN,,carevue,
1382,bedbath,,carevue,
1383,high minute vol.,,carevue,
1384,MultiPodus Splints,,carevue,
1385,NO tank,,carevue,
1386,nitric,,carevue,
1387,Multipodus Splints,,carevue,
1388,decub drsg.,,carevue,
1389,egg crate,,carevue,
1390,DO2,,carevue,ml/min
1391,DO2I,,carevue,ml/m/m
1393,F-Ideal Body Wgt Kg,,carevue,kg
1394,Height Inches,,carevue,In
1395,M-Ideal Body Wgt Kg,,carevue,kg
1397,RSBI (<100),,carevue,units
1398,RVEDV,,carevue,
1401,zzO2AV,,carevue,ml/min
1402,zzO2AVI,,carevue,ml/m/m
1404,Bladder pressure,,carevue,
1405,L AND R CALF DRSG,,carevue,
1406,L AND R HEEL DRSG,,carevue,
1407,CIWA SCALE,,carevue,
1408,foley irrigated.,,carevue,
1409,incentive spiromety,,carevue,
1410,IS,,carevue,
1411,Bladder Pressure,,carevue,mmHg
1412,fentanyl iv,,carevue,
1413,midazolin iv,,carevue,
1414,rubinol,,carevue,
1415,robinul,,carevue,
1416,picc,,carevue,
1417,L&R DECUB DRSG CHGE,,carevue,
1418,multipodus boots,,carevue,
1419,FLOLAN,,carevue,
1420,Aggitation,,carevue,
1421,Anxiety,,carevue,
1422,Ataxia,,carevue,
1423,Auditory Disturbance,,carevue,
1424,CIWA Sum Total,,carevue,sum
1425,Daily Wake Up,,carevue,
1426,Drowsiness,,carevue,
1427,GI Prophylaxis [Drug #1],,carevue,
1428,Headache,,carevue,
1429,Insomnia,,carevue,
1430,Nausea and Vomiting,,carevue,
1431,Orient/Clouding Sens,,carevue,
1432,Paroxysmal Sweats,,carevue,
1433,Seizure,,carevue,
1434,Slurred Speech,,carevue,
1435,Sustained Nystamus,,carevue,
1436,Tactile Disturbances,,carevue,
1437,Tremor,,carevue,
1438,Ulnar Pulse [Right],,carevue,
1439,Visual Disturbances,,carevue,
1447,Transpulmonary Pres,,carevue,
1448,Vd/Vt:,,carevue,
1449,Arterial BP(Rad),,carevue,
1450,level one,,carevue,
1451,L girth size,,carevue,
1452,#1 chest tube irrig.,,carevue,
1453,CT DRSG,,carevue,
1454,r hips drsg change,,carevue,
1455,fingerstick glucose,,carevue,
1456,popliteal pulse r/l,,carevue,
1457,CPAP,,carevue,
1458,L ankle dsg change,,carevue,
1459,gluteral drsg change,,carevue,
1460,D5W 100meq NaHC03,,carevue,
1462,wrist  restraints,,carevue,
1463,pad count,,carevue,
1464,ZZZly Wake Up,,carevue,
1465,Back Dsg,,carevue,
1466,ATC,,carevue,
1467,Pericare,,carevue,
1468,HI/Minute/Vol/alarm,,carevue,
1469,LLE circumference,,carevue,
1470,drsgs change,,carevue,
1471,left leg measurement,,carevue,
1472,Bivaliruden,,carevue,
1474,Folate,,carevue,
1475,Haptoglobin,,carevue,
1478,pericard drain irr.,,carevue,
1479,IV #1 Reason DC'D,,carevue,
1480,IV #2 Reason DC'D,,carevue,
1481,IV #3 Reason DC'D,,carevue,
1482,IV #4 Reason DC'D,,carevue,
1483,RSBI Not Completed,,carevue,
1484,Risk for Falls,,carevue,
1485,Bivalirudin mg/kg/hr,,carevue,
1486,High Minute Volume,,carevue,
1487,hi min vent,,carevue,
1488,HIGH MIN. VENTIL.,,carevue,
1489,Transtracheal,,carevue,
1490,oob to chair,,carevue,
1491,apnea time,,carevue,
1492,High MV Alarm,,carevue,
1493,LAVAGE,,carevue,
1494,r nare-saline irrign,,carevue,
1495,urine ph,,carevue,
1496,HIGH MIN. VENT.,,carevue,
1497,High Vent Alarm,,carevue,
1498,High Minute Vo&ume,,carevue,
1499,high min. vol,,carevue,
1500,HI MV ALARM,,carevue,
1501,FOLEY CLAMPED,,carevue,
1502,bladder irrig. 60cc,,carevue,
1503,Bed Bath,,carevue,
1504,High min. volume,,carevue,
1505,Palmer Pulses R/L,,carevue,
1506,high min. vol.,,carevue,
1507,HIGH MINUTE VOL,,carevue,
1508,Hi/Minute/Vol/Alarm,,carevue,
1509,bld pres,,carevue,
1510,high Ve,,carevue,
1512,bbaaath,,carevue,
1513,Hi Min Vol,,carevue,
1514,Hi Tidal Vol,,carevue,
1515,decub drsg change,,carevue,
1516,Family Meeting [Month],,carevue,
1517,Readmit <48 hrs,,carevue,
1520,ACT,Coags,carevue,
1521,Albumin,Chemistry,carevue,
1522,Calcium,Chemistry,carevue,mg/dl
1523,Chloride,Chemistry,carevue,
1524,Cholesterol,Chemistry,carevue,mg/dl
1525,Creatinine,Chemistry,carevue,
1526,D-Dimer,Coags,carevue,
1527,Direct Bili,Chemistry,carevue,
1528,Fibrinogen,Coags,carevue,
1529,Glucose,Chemistry,carevue,
1530,INR,Coags,carevue,
1531,Lactic Acid,Chemistry,carevue,
1532,Magnesium,Chemistry,carevue,
1533,PTT,Coags,carevue,
1534,Phosphorous,Chemistry,carevue,mEq/L
1535,Potassium,Chemistry,carevue,
1536,Sodium,Chemistry,carevue,
1537,Thrombin,Coags,carevue,
1538,Total Bili,Chemistry,carevue,
1539,Total Protein,Chemistry,carevue,
1540,Triglyceride,Chemistry,carevue,
1541,Uric Acid,Chemistry,carevue,
1542,WBC,Hematology,carevue,
1543,chest tube drsg.,,carevue,
1544,high min,,carevue,
1545,hand drsg change,,carevue,
1546,high ve,,carevue,
1547,fundus,,carevue,
1548,Lt hand splint &ace,,carevue,
1549,liperudin,,carevue,
1550,lipirudin,,carevue,
1551,high MV,,carevue,
1552,d5w 10gm ca+ glucon,,carevue,
1553,flank drsg change,,carevue,
1554,nephr. tubes irrig.,,carevue,
1555,Apnea Interval,,carevue,
1556,High min. vol,,carevue,
1557,automatic tube comp.,,carevue,
1558,APRV P HIGH,,carevue,
1559,APRV P LOW,,carevue,
1560,APRV T HIGH,,carevue,
1561,APRV T LOW,,carevue,
1562,High Minute Ventil.,,carevue,
1563,ob pad change,,carevue,
1564,pink pad change,,carevue,
1565,High MV Limit,,carevue,
1566,high min vol,,carevue,
1567,apnea,,carevue,
1568,high me,,carevue,
1569,high min vol.,,carevue,
1570,HI TIDAL VOL,,carevue,
1571,ABG,,carevue,
1572,low me,,carevue,
1573,Right Carotid Site,,carevue,
1575,HIGH MINUTE VOL.,,carevue,
1576,automatic tube com,,carevue,
1577,high minute vent,,carevue,
1578,HI/Minute/Vol,,carevue,
1579,CORNEAL REFLEXES,,carevue,
1580,HI/Minute/Volume,,carevue,
1581,APRV,,carevue,
1582,P high,,carevue,
1583,P lo,,carevue,
1584,T hi,,carevue,
1585,T lo,,carevue,
1586,Xigris mcg/kg/hr,,carevue,
1587,xigris mg/hr,,carevue,
1588,min vol,,carevue,
1589,RA,,carevue,
1590,disconnect alarm,,carevue,
1591,waffle boots,,carevue,
1592,Left Arm Girth (cm),,carevue,
1593,hi min vol.,,carevue,
1594,HI/MINUTE/VOL,,carevue,
1595,Seizure Pads,,carevue,
1596,HIGH MV,,carevue,
1597,Flolan chart cc/hr,,carevue,
1598,Flovan chart as cchr,,carevue,
1599,HIGH MINUTE VENT.,,carevue,
1600,HIGH MINUTE VOLUME,,carevue,
1601,C.C.O,,carevue,
1602,hepa filter,,carevue,
1603,multi podis boots,,carevue,
1604,HI/Minute/Vol/,,carevue,
1605,METHYLPRED 450MG/HR,,carevue,
1606,spinal precautions,,carevue,
1607,Disconnect alarm,,carevue,
1608,air mattress,,carevue,
1609,Isuprel 1mcg/min,,carevue,
1610,THERA VEST 15 MIN.,,carevue,
1611,I time,,carevue,
1612,Pres. High,,carevue,
1613,Pres. Low,,carevue,
1614,Time High,,carevue,
1615,Time Low,,carevue,
1616,High MV.,,carevue,
1617,peripad change,,carevue,
1618,high tidal vol,,carevue,
1619,Lepirudin,,carevue,
1620,L foot CSM check,,carevue,
1621,High/Min/Vent,,carevue,
1622,Alarms,,carevue,
1623,Parameters Checked,,carevue,
1624,PreSep Catheter SVO2,,carevue,%
1626,CPT/VEST,,carevue,
1627,Muco lavg,,carevue,
1628,Percussive vest,,carevue,
1630,podis boots,,carevue,
1631,High/MIN/VENT,,carevue,
1632,PMV,,carevue,
1633,HIGH/MIN/VENT,,carevue,
1634,lactated ringers,,carevue,
1635,HIGH Resp Rate,,carevue,
1636,Lavage,,carevue,
1637,pneumo boots,,carevue,
1638,cortisol,,carevue,
1639,High MV,,carevue,
1640,PEG care,,carevue,
1641,high min. volume,,carevue,
1642,Brachial Site,,carevue,
1643,Brachial Site Appear,,carevue,
1644,Brachial Site Dressi,,carevue,
1645,LLE drsg change,,carevue,
1646,RLE drsg change,,carevue,
1647,coccyx dsg change,,carevue,
1648,HIGH ME,,carevue,
1649,Hi MV Alarm Set,,carevue,
1650,high mv,,carevue,
1651,High Tidal Volume,,carevue,
1652,MP boots,,carevue,
1653,Bed Alarm,,carevue,
1654,HIGH VE,,carevue,
1655,Insp. Time,,carevue,
1656,Press Low,,carevue,
1657,Pressw High,,carevue,
1658,driving pressure,,carevue,
1659,high min vent,,carevue,
1660,High Tidal volume,,carevue,
1661,Bed alarms on,,carevue,
1662,High min vol,,carevue,
1663,Calcium gluconate,,carevue,
1664,Low exhaled min vol,,carevue,
1665,High Min Vol,,carevue,
1666,phigh,,carevue,
1667,plow,,carevue,
1668,thigh,,carevue,
1669,tlow,,carevue,
1670,driveP,,carevue,
1671,act,,carevue,
1672,MEAN AIRWAY PRESS,,carevue,
1673,PH,,carevue,
1674,PL,,carevue,
1675,TH,,carevue,
1676,TL,,carevue,
1677,Altepase mg/hr,,carevue,
1678,Time disconnect,,carevue,
1679,high min. vent.,,carevue,
1680,flush catheter,,carevue,
1681,high MV.,,carevue,
1682,multi podus boots,,carevue,
1683,Low minute volume,,carevue,
1684,APNEA,,carevue,
1685,HI MV,,carevue,
1686,Hi insp. pressure,,carevue,
1687,high minute vol,,carevue,
1688,passy muir,,carevue,
1689,P High,,carevue,
1690,P low,,carevue,
1691,T high,,carevue,
1692,T low,,carevue,
1693,check for pulsus q4h,,carevue,
1694,HI VE,,carevue,
1695,Atr Sens Thresh mV,,carevue,V-mA
1696,Atr Stim Thresh mA,,carevue,V-mA
1697,Atrial Pacemaker Sense [mV],,carevue,
1698,GI Tube #1 [Site],,carevue,
1699,GI Tube #2 [Site],,carevue,
1700,GI#3 Intub Site,,carevue,
1701,GI Tube #3 [Status],,carevue,
1702,GI#3 tube PlaceCheck,,carevue,
1703,Health Care Proxy,,carevue,
1704,PA line cm Mark,,carevue,cm
1705,Vent Sens Thresh mV,,carevue,V-mA
1706,Ventricular Pacemaker Sense [mV],,carevue,
1707,Vent Stim Thresh mA,,carevue,V-mA
1710,zzz Stim Thresh mA [Unit],,carevue,
1711,zzzt Stim Thresh mA [Unit],,carevue,
1713,Dexmedetomine HCl,,carevue,
1714,Nicardipine HCl,,carevue,
1715,Nicardipine mg/hr,,carevue,
1716,hand mitts,,carevue,
1717,tPA            mg/hr,,carevue,
1718,High Minute Vent.,,carevue,
1719,NRB,,carevue,
1720,high exhale MV,,carevue,
1721,Ribaviron,,carevue,
1722,Waffle boots,,carevue,
1723,HIGH EXHALE MV,,carevue,
1724,High exhaled MV,,carevue,
1725,Pulse,,carevue,
1726,HIGH MIN VENT,,carevue,
1727,TDISCONNECT,,carevue,
1728,nebulizer,,carevue,
1729,Hi Min Vent,,carevue,
1730,RIBAVIRIN RX,,carevue,
1731,drive P.,,carevue,
1732,Hair washed,,carevue,
1734,TOF,,carevue,
1735,Multipodus boots,,carevue,
1736,hi/min/vent,,carevue,
1737,HI/Minute/vol,,carevue,
1738,high/min/vent,,carevue,
1739,Passey Muir Valve,,carevue,
1740,R rad pulse,,carevue,
1741,Auto Tube Comp,,carevue,
1742,QTC,,carevue,
1743,bed alarm,,carevue,
1744,R NEPHROSTOMY,,carevue,
1745,Passey Muir valve,,carevue,
1746,hi MV,,carevue,
1747,l.heel drsg change E,,carevue,
1748,sse's and fleets,,carevue,
1749,milk/molasses enema,,carevue,
1758,HI MIN VOL,,carevue,
1761,HI/MINUTE/VOL/ALARM,,carevue,
1768,nasal cannula,,carevue,
1771,Cisatricurium,,carevue,
1781,BED ALARM,,carevue,
1785,bed alarm on,,carevue,
1791,multi-podis boot,,carevue,
1803,Solumedrol,,carevue,
1809,PA sat,,carevue,
1811,Mouth Care,,carevue,
1812,abg: glucose,,carevue,
1813,Morphine Sulfate,,carevue,
1816,QUINIDINE,,carevue,
1817,ETCO2,,carevue,
1818,PECO2,,carevue,
1819,Protonix ml/hr,,carevue,
1820,alcohol bath,,carevue,
1821,potassium phosphate,,carevue,
1822,PASSE-MUIR VALVE,,carevue,
1824,C&DB,,carevue,
1826,lepirudin  mg/hr,,carevue,
1827,sacra decub dressing,,carevue,
1829,autosigh,,carevue,
1832,Trach care.,,carevue,
1835,Heparin level,,carevue,
1837,Flolan,,carevue,
1838,Lithium level,,carevue,
1839,Multi podis boot,,carevue,
1840,IRRIGATE PIGTAIL,,carevue,
1842,IPPB,,carevue,
1844,position,,carevue,
1845,fingerstick bs,,carevue,
1847,CIWA scale,,carevue,
1848,D5W,,carevue,
1849,PEG Care,,carevue,
1851,DSG CHANGE,,carevue,
1852,ETT rotation,,carevue,
1853,protonix mg/hr,,carevue,
1855,TRACH care,,carevue,
1856,Vecuronium mcg/min,,carevue,
1857,nesiritide,,carevue,
1858,cisatracurium,,carevue,
1860,HFO Delta P (amplt),,carevue,
1861,HFO Hz,,carevue,
1862,HFO-Bias Flow,,carevue,
1863,HFO-FiO2,,carevue,
1864,HFO-Max mean airway,,carevue,
1865,HFO-Min mean airway,,carevue,
1869,CIWA Scale,,carevue,
1870,multipodis boots,,carevue,
1871,versed 400mg/100ml,,carevue,
1872,Shave,,carevue,
1874,methadone,,carevue,
1876,PROTONIX MG/HR,,carevue,
1878,methylprednisolone,,carevue,
1879,xigris,,carevue,
1880,Urine pH,,carevue,kg
1883,Spont Minute vols,,carevue,
1884,Spont Resp rate,,carevue,
1886,dextrose,,carevue,
1887,Neo 120mg/250ml,,carevue,
1888,pitressin u/hr,,carevue,
1890,Right Groin Check,,carevue,
1891,Heliox,,carevue,
1892,BED BATH,,carevue,
1896,MPB,,carevue,
1898,pantoprazole,,carevue,
1899,passe muir valve,,carevue,
1900,MULTIPODIS BOOTS,,carevue,
1903,OOB TO CHAIR,,carevue,
1904,Qtc,,carevue,
1906,Elastic gloves,,carevue,
1907,PAsat,,carevue,
1908,GROIN DRESSING,,carevue,
1909,RT LE PULSE,,carevue,
1910,BAth,,carevue,
1912,ASTERIXIS,,carevue,
1914,Cpap,,carevue,
1917,Urine Na+,,carevue,
1918,Urine Osm,,carevue,
1919,Urine creat,,carevue,
1920,GT Care,,carevue,
1922,1.Nausea &vomitting,,carevue,
1923,2.tactile Disturban,,carevue,
1924,3.Tremor,,carevue,
1925,4.Auditory disturban,,carevue,
1926,5.Paroxysmal sweats,,carevue,
1927,6.visual Disturbanc,,carevue,
1928,7.anxiety,,carevue,
1929,8.headach-fullness,,carevue,
1930,9.agitation,,carevue,
1931,Total CIWA scale,,carevue,
1932,1. Nausea and Vomit.,,carevue,
1933,2.Tremor,,carevue,
1934,3.Paroxysmal Sweats,,carevue,
1935,4. Anxiety,,carevue,
1936,5. Auditory Disturb.,,carevue,
1937,6. Agitation,,carevue,
1938,7. Tactile Disturb.,,carevue,
1939,8. Visual Disturb.,,carevue,
1940,9. H/A Head fullness,,carevue,
1941,Total CIWA,,carevue,
1942,INO Tank Press,,carevue,
1944,Coccyx w->d drsg chg,,carevue,
1945,LLcalf w->d drsg chg,,carevue,
1946,fsbs,,carevue,
1948,Trache Care,,carevue,
1949,famotidine mg/hr,,carevue,
1955,Xygris,,carevue,
1960,High Min. Vol.,,carevue,
1962,LIVER FLAPPING,,carevue,
1963,SITTER,,carevue,
1964,Camino Monitor,,carevue,
1965,hi min vol,,carevue,
1966,HI MV Alarm,,carevue,
1967,insentive spir,,carevue,
1968,Verapamil,,carevue,
1969,abduction pillow,,carevue,
1970,magnesium 2gm/hr,,carevue,
1971,Oral drng,,carevue,
1975,apnea time interval,,carevue,
1976,hi min vent.,,carevue,
1978,high me alarm,,carevue,
1980,cast /splint r leg,,carevue,
1981,HighMV Alarm,,carevue,
1982,HIGH MV ALARM,,carevue,
1984,abd/bldr press,,carevue,
1987,glucagon,,carevue,
1990,High minute vent.,,carevue,
1991,pronator drift,,carevue,
1996,HIGH MIN. VOL.,,carevue,
1998,Facial Droop,,carevue,
1999,Pronator Drift,,carevue,
2000,Inspiratory Time,,carevue,sec
